group,group_id,run_id,window_id,bike,p_number,p_order,dataset_role,pressure_bar,rider_weight_kg,table_ride_time_s,sample_rate_hz,window_start_idx,window_end_idx,window_s,acc_band_0p5_3_power_mean,acc_band_0p5_3_power_max,acc_band_0p5_3_power_min,acc_band_0p5_3_power_absdiff,acc_band_15_30_power_mean,acc_band_15_30_power_max,acc_band_15_30_power_min,acc_band_15_30_power_absdiff,acc_band_3_8_power_mean,acc_band_3_8_power_max,acc_band_3_8_power_min,acc_band_3_8_power_absdiff,acc_band_8_15_power_mean,acc_band_8_15_power_max,acc_band_8_15_power_min,acc_band_8_15_power_absdiff,acc_dom_freq_mean,acc_dom_freq_max,acc_dom_freq_min,acc_dom_freq_absdiff,acc_energy_per_s_mean,acc_energy_per_s_max,acc_energy_per_s_min,acc_energy_per_s_absdiff,acc_kurtosis_mean,acc_kurtosis_max,acc_kurtosis_min,acc_kurtosis_absdiff,acc_max_abs_mean,acc_max_abs_max,acc_max_abs_min,acc_max_abs_absdiff,acc_mean_mean,acc_mean_max,acc_mean_min,acc_mean_absdiff,acc_p95_abs_mean,acc_p95_abs_max,acc_p95_abs_min,acc_p95_abs_absdiff,acc_ptp_mean,acc_ptp_max,acc_ptp_min,acc_ptp_absdiff,acc_rms_mean,acc_rms_max,acc_rms_min,acc_rms_absdiff,acc_skew_mean,acc_skew_max,acc_skew_min,acc_skew_absdiff,acc_spectral_centroid_mean,acc_spectral_centroid_max,acc_spectral_centroid_min,acc_spectral_centroid_absdiff,acc_spectral_entropy_mean,acc_spectral_entropy_max,acc_spectral_entropy_min,acc_spectral_entropy_absdiff,acc_std_mean,acc_std_max,acc_std_min,acc_std_absdiff,gyro_band_0p5_3_power_mean,gyro_band_0p5_3_power_max,gyro_band_0p5_3_power_min,gyro_band_0p5_3_power_absdiff,gyro_band_15_30_power_mean,gyro_band_15_30_power_max,gyro_band_15_30_power_min,gyro_band_15_30_power_absdiff,gyro_band_3_8_power_mean,gyro_band_3_8_power_max,gyro_band_3_8_power_min,gyro_band_3_8_power_absdiff,gyro_band_8_15_power_mean,gyro_band_8_15_power_max,gyro_band_8_15_power_min,gyro_band_8_15_power_absdiff,gyro_dom_freq_mean,gyro_dom_freq_max,gyro_dom_freq_min,gyro_dom_freq_absdiff,gyro_energy_per_s_mean,gyro_energy_per_s_max,gyro_energy_per_s_min,gyro_energy_per_s_absdiff,gyro_kurtosis_mean,gyro_kurtosis_max,gyro_kurtosis_min,gyro_kurtosis_absdiff,gyro_max_abs_mean,gyro_max_abs_max,gyro_max_abs_min,gyro_max_abs_absdiff,gyro_mean_mean,gyro_mean_max,gyro_mean_min,gyro_mean_absdiff,gyro_p95_abs_mean,gyro_p95_abs_max,gyro_p95_abs_min,gyro_p95_abs_absdiff,gyro_ptp_mean,gyro_ptp_max,gyro_ptp_min,gyro_ptp_absdiff,gyro_rms_mean,gyro_rms_max,gyro_rms_min,gyro_rms_absdiff,gyro_skew_mean,gyro_skew_max,gyro_skew_min,gyro_skew_absdiff,gyro_spectral_centroid_mean,gyro_spectral_centroid_max,gyro_spectral_centroid_min,gyro_spectral_centroid_absdiff,gyro_spectral_entropy_mean,gyro_spectral_entropy_max,gyro_spectral_entropy_min,gyro_spectral_entropy_absdiff,gyro_std_mean,gyro_std_max,gyro_std_min,gyro_std_absdiff
G01,1,G01_ISY_P3,G01_ISY_P3_w009,ISY,P3,3,training_pool,3.0,100.0,6.19,100.0,788,888,1.0,0.0496146077579247,0.0761231003342592,0.023106115181590194,0.053016985152669005,0.2867773359422242,0.298050109498821,0.2755045623856274,0.022545547113193565,0.2442482693991802,0.25079075467007395,0.23770578412828647,0.013084970541787477,0.4171427376005945,0.46155514954291704,0.3727303256582719,0.08882482388464513,12.5,13.0,12.0,1.0,9910.603248335392,11770.832075542165,8050.374421128618,3720.457654413546,7.5614229730515685,12.849494225397414,2.2733517207057217,10.576142504691692,48.48988956535766,64.88597847182396,32.09380065889136,32.7921778129326,1.9537004089787742,1.9554020429370014,1.951998775020547,0.0034032679164544,19.270287925122155,23.095417979753684,15.445157870490627,7.650260109263057,59.379830579936424,77.76243672100303,40.99722443886982,36.765212282133206,9.910867217844203,10.84934655891412,8.972387876774286,1.8769586821398327,2.2630735387458403,3.00824426296591,1.5179028145257707,1.4903414484401392,11.365723946132075,11.753739407343529,10.97770848492062,0.7760309224229083,0.7518800200811245,0.7698036523714196,0.7339563877908295,0.035847264580590066,9.714578974664192,10.671678574896239,8.757479374432146,1.9141992004640933,0.3788386052403775,0.4032933209980012,0.35438388948275384,0.04890943151524735,0.06491271134442186,0.0680966516060576,0.06172877108278613,0.006367880523271474,0.44906711171496194,0.47223776714600646,0.4258964562839174,0.046341310862089036,0.10612773629927812,0.1083538281745168,0.10390164442403943,0.004452183750477373,5.0,5.0,5.0,0.0,30983.699127706226,31548.88188404501,30418.516371367437,1130.3655126775739,0.5712010779127954,0.5933114260049481,0.5490907298206427,0.044220696184305464,55.80439510756355,56.450364121088946,55.15842609403816,1.291938027050783,3.6251951767120243,4.4673952118452025,2.7829951415788456,1.6844000702663569,37.47418248924434,37.76151762263745,37.18684735585123,0.5746702667862209,77.4874387651305,78.43779129180666,76.53708623845435,1.9007050533523113,17.601454910631407,17.762004921755036,17.44090489950778,0.32110002224725775,0.9570901489952398,0.9666789045775612,0.9475013934129184,0.019177511164642835,5.309168011991433,5.453940454471809,5.164395569511059,0.28954488496075026,0.5628767872687834,0.5654640790876599,0.560289495449907,0.005174583637752916,17.20422842993041,17.217435980877724,17.191020878983096,0.026415101894627924
G01,1,G01_ISY_P3,G01_ISY_P3_w010,ISY,P3,3,training_pool,3.0,100.0,6.19,100.0,838,938,1.0,0.07076750404557239,0.07342258020766002,0.06811242788348476,0.005310152324175255,0.3417766552529168,0.39115309480332044,0.2924002157025131,0.09875287910080732,0.18343855064080428,0.20036725789951748,0.1665098433820911,0.03385741451742638,0.4018971851886441,0.4314157531195111,0.3723786172577771,0.05903713586173398,13.5,15.0,12.0,3.0,6805.096731223923,9618.428409589022,3991.765052858823,5626.663356730199,15.856838372583912,23.930021693804846,7.783655051362977,16.14636664244187,49.91511594458653,67.06875077177077,32.761481117402305,34.30726965436846,1.7326720934808435,1.75408164991748,1.7112625370442067,0.042819112873273335,13.566927361247565,14.462997432465864,12.670857290029266,1.7921401424365975,58.73788461578944,77.14258737718241,40.33318185439648,36.80940552278593,8.062700169749311,9.80735867070692,6.318041668791701,3.489317001915219,3.4057504383870683,4.443782929981935,2.3677179467922023,2.0760649831897324,12.074279885761904,12.115451264138125,12.033108507385684,0.08234275675244085,0.7531403707202105,0.7855979592974252,0.7206827821429959,0.0649151771544293,7.865549540325271,9.64922181635975,6.081877264290792,3.567344552068958,0.21611781882744732,0.23135542140638274,0.2008802162485119,0.030475205157870833,0.11566986709656596,0.1252079710237392,0.1061317631693927,0.019076207854346508,0.5788303862662796,0.5930340732795637,0.5646266992529954,0.028407374026568344,0.08707950699776476,0.09884608350333982,0.0753129304921897,0.02353315301115011,6.0,6.0,6.0,0.0,7912.025165666808,7942.481486637258,7881.568844696359,60.91264194089945,1.7964597742802453,1.907102626628122,1.6858169219323687,0.22128570469575326,34.07384561838372,34.1941218642409,33.953569372526545,0.24055249171435378,1.1795369585624949,1.529925216406462,0.8291487007185274,0.7007765156879346,17.083077984753462,17.58636998987824,16.579785979628685,1.0065840102495542,48.14484481985977,48.38528457505108,47.90440506466847,0.48087951038261423,8.894940053838383,8.91206007982288,8.877820027853886,0.03424005196899316,1.0603071032842233,1.1316983912069971,0.9889158153614495,0.14278257584554765,6.549229588078319,6.590860594604256,6.507598581552381,0.08326201305187464,0.5867088099653415,0.600514584729363,0.57290303520132,0.02761154952804301,8.809202589318701,8.873405620080113,8.744999558557291,0.1284060615228224
G01,1,G01_ISY_P3,G01_ISY_P3_w011,ISY,P3,3,training_pool,3.0,100.0,6.19,100.0,857,957,1.0,0.4540950623413312,0.7616736228170716,0.1465165018655907,0.6151571209514809,0.13735154933799115,0.2533720906089318,0.021331008067050496,0.2320410825418813,0.1283814619602349,0.149313605458047,0.1074493184624228,0.04186428699562421,0.2770639805549167,0.4878635298355455,0.06626443127428792,0.42159909856125755,6.5,12.0,1.0,11.0,37255.38874797765,69805.02286038637,4705.7546355689465,65099.26822481742,2.9198318620391124,6.249122428834752,-0.4094587047565281,6.65858113359128,51.89329989439676,70.1111515953012,33.67544819349232,36.43570340180887,-4.0055875546155235,2.0020963120958903,-10.013271421326937,12.015367733422828,36.34573166478307,57.31967312927312,15.37179020029301,41.94788292898011,73.53511396771067,106.11804564575259,40.95218228966876,65.16586335608383,16.640245258164608,26.420640200492183,6.8598503158370345,19.56078988465515,0.7362460393740327,2.195775898235687,-0.7232838194876217,2.9190597177233086,7.063195324321634,11.45854214538516,2.6678485032581087,8.790693642127051,0.5513819212386211,0.727814595687271,0.37494924678997105,0.3528653488973,15.505410026884272,24.449634435849973,6.561185617918571,17.8884488179314,0.502339518409711,0.609302413192071,0.3953766236273511,0.21392578956471991,0.07399266226184169,0.09749982695770922,0.050485497565974154,0.04701432939173506,0.29068861622083464,0.3055802799625539,0.2757969524791154,0.029783327483438482,0.12454982198332251,0.18776221629036752,0.061337427676277506,0.12642478861409,1.0,1.0,1.0,0.0,11962.209499108973,17090.562626833373,6833.856371384573,10256.7062554488,-0.000929901331194527,0.7003159918566877,-0.7021757945190767,1.4024917863757644,27.78786089453018,30.60242169605923,24.97330009300113,5.629121603058103,-1.1485788602484377,0.0716002567036219,-2.3687579772004974,2.4403582339041194,22.07069967467169,26.221833467732594,17.919565881610787,8.302267586121808,45.08888250765352,47.34070205689785,42.83706295840919,4.503639098488655,10.669901032889893,13.073087862794074,8.266714202985714,4.80637365980836,-0.08527627499860696,0.5391683796392862,-0.7097209296365001,1.2488893092757865,5.0329054770789545,6.374586057705192,3.691224896452718,2.6833611612524737,0.5486091038104088,0.6398447325493121,0.4573734750715057,0.18247125747780635,10.561549669981131,12.856695217425928,8.266404122536334,4.590291094889594
G01,1,G01_ISY_P4,G01_ISY_P4_w000,ISY,P4,4,training_pool,2.0,100.0,5.57,100.0,333,433,1.0,0.24990108947668188,0.45091062615778027,0.048891552795583514,0.4020190733621968,0.11796516931009289,0.15413965486659978,0.081790683753586,0.07234897111301378,0.19718751468946832,0.2612263765629872,0.13314865281594945,0.12807772374703774,0.43328255582206265,0.534021377932669,0.33254373371145635,0.20147764422121267,4.5,8.0,1.0,7.0,5337.07525102488,5611.831164663903,5062.319337385857,549.5118272780464,2.357533111682258,4.340010275200265,0.37505594816425125,3.9649543270360135,27.433197887344775,31.82075358332695,23.045642191362603,8.775111391964348,-0.487056392126367,1.314871472893355,-2.288984257146089,3.6038557300394443,16.494800096501198,17.755607637946127,15.23399255505627,2.5216150828898574,39.72201636071598,41.68446204255827,37.759570678873686,3.924891363684587,7.303106704801661,7.49121563210131,7.114997777502012,0.37621785459929846,0.6027647160687188,1.8985135746614228,-0.692984142523985,2.591497717185408,7.968919281379863,9.853027912922277,6.084810649837448,3.7682172630848294,0.6453169418258147,0.7087818494978394,0.5818520341537899,0.12692981534404946,7.062694230249761,7.132942080037971,6.992446380461551,0.1404956995764195,0.17995516814257717,0.2538574537833051,0.10605288250184924,0.14780457128145585,0.09935557975405804,0.1013251536212997,0.09738600588681637,0.003939147734483325,0.4614306187480118,0.5016041328877544,0.42125710460826915,0.08034702827948526,0.25515111302159676,0.2892521095475983,0.22105011649559528,0.068201993052003,4.5,6.0,3.0,3.0,10955.814576879839,12533.580026665803,9378.049127093876,3155.530899571926,1.4194733722339852,2.420964738701266,0.4179820057667043,2.0029827329345617,34.82902294371814,38.20448285249404,31.45356303494224,6.7509198175518,-1.5543793926335128,-0.6307850435366091,-2.4779737417304166,1.8471886981938075,20.520553444988735,23.25375337470435,17.78735351527312,5.4663998594312275,57.38564936175635,57.78410509080953,56.987193632703175,0.7969114581063579,10.43969002986708,11.195347259761888,9.68403279997227,1.5113144597896184,0.30644562821804233,0.7865632954493934,-0.17367203901330877,0.9602353344627022,7.102564793006179,7.487744547874884,6.717385038137474,0.7703595097374105,0.6592611705501035,0.6611915566996516,0.6573307844005554,0.0038607722990962046,10.290567037380486,10.917666710517985,9.663467364242987,1.2541993462749979
G01,1,G01_ISY_P4,G01_ISY_P4_w001,ISY,P4,4,training_pool,2.0,100.0,5.57,100.0,383,483,1.0,0.3162906044850605,0.4264435838329951,0.20613762513712597,0.2203059586958691,0.11274431288904238,0.1638762732713489,0.061612352506735864,0.10226392076461305,0.18530379826904075,0.19257868130135933,0.17802891523672218,0.014549766064637148,0.3827518454480917,0.44666865797151717,0.3188350329246663,0.12783362504685086,1.0,1.0,1.0,0.0,2728.499409410754,2976.8886805800757,2480.110138241433,496.77854233864264,8.015302193791015,9.747763096496094,6.282841291085935,3.4649218054101585,25.00486207124325,26.95230270752553,23.05742143496097,3.894881272564561,1.1338646951703062,1.24029332425769,1.0274360660829227,0.2128572581747672,10.487154595126066,13.122088642459302,7.8522205477928315,5.26986809466647,32.42320851430809,34.70301500420803,30.143402024408147,4.55961297979988,5.218078776345074,5.456087133266912,4.980070419423236,0.47601671384367616,2.4944568201256754,2.625714178819167,2.363199461432184,0.26251471738698307,7.428486780406081,8.923245009929397,5.933728550882763,2.9895164590466345,0.6567544894684512,0.6951041797114801,0.6184047992254224,0.07669938048605773,5.090812747748709,5.358475710116899,4.823149785380518,0.5353259247363811,0.407449826084361,0.4094191166665778,0.4054805355021442,0.00393858116443363,0.029922870914786712,0.03279275091396614,0.027052990915607283,0.005739759998358858,0.3660940469666746,0.372474699157248,0.3597133947761012,0.01276130438114681,0.19634991087906964,0.19786821891858303,0.19483160283955625,0.003036616079026777,1.0,1.0,1.0,0.0,15489.271242854229,16232.763220250223,14745.779265458234,1486.9839547919892,3.6837768651382925,4.303451147917284,3.0641025823593013,1.2393485655579823,49.63728560866596,49.817944628623714,49.45662658870822,0.3613180399154956,2.7360485752794372,3.0005040531004217,2.471593097458453,0.5289109556419689,25.652389435199865,25.792246651395633,25.5125322190041,0.2797144323915326,61.72225945504191,62.3026795220664,61.14183938801742,1.160840134048982,12.442003098593908,12.740786168934092,12.143220028253722,0.5975661406803692,1.74015452942021,1.8819744695213263,1.598334589319094,0.2836398802022324,5.1916484208270814,5.263291790941942,5.120005050712221,0.14328674022972088,0.5975253059498841,0.6047622191453162,0.5902883927544519,0.014473826390864364,12.135730408098052,12.382431410261484,11.889029405934618,0.49340200432686565
G01,1,G01_ISY_P4,G01_ISY_P4_w002,ISY,P4,4,training_pool,2.0,100.0,5.57,100.0,433,533,1.0,0.060549649155680375,0.11012555414082353,0.010973744170537219,0.09915180997028632,0.22731234144309514,0.3133838002195928,0.1412408826665975,0.17214291755299527,0.2744378193526203,0.28561538223958444,0.26326025646565615,0.022355125773928286,0.434533008649472,0.4621911164341349,0.406874900864809,0.05531621556932592,7.5,11.0,4.0,7.0,9873.160008349107,11240.9283209549,8505.391695743314,2735.5366252115855,6.234869829039971,11.272496992445392,1.1972426656345485,10.075254326810843,44.306889206073954,60.84588615115464,27.76789226099327,33.077993890161366,0.14538378754170378,0.3687414998355634,-0.07797392475215587,0.4467154245877193,20.101402498041978,20.186799569357355,20.016005426726597,0.17079414263075776,61.75166571120066,80.91678088382626,42.58655053857506,38.3302303452512,9.912396238074754,10.602324424839535,9.222468051309972,1.379856373529563,1.837777085910207,2.672417099697894,1.00313707212252,1.6692800275753743,10.550374244918459,11.496602060426978,9.60414642940994,1.8924556310170377,0.7349353399940626,0.7450251873725553,0.7248454926155697,0.020179694756985556,9.909024308449336,10.59591019761153,9.22213841928714,1.3737717783243912,0.3895613407776578,0.42456700993390767,0.3545556716214079,0.07001133831249978,0.037710587821364154,0.03989542997448938,0.03552574566823893,0.004369684306250454,0.35827687668841546,0.3767309271669481,0.3398228262098828,0.036908100957065315,0.21369930214810806,0.2280523922011983,0.19934621209501785,0.02870618010618045,2.0,2.0,2.0,0.0,31521.745563367524,31785.498162243206,31257.99296449184,527.5051977513649,1.0925509631081023,1.326831599170987,0.8582703270452177,0.46856127212576926,58.66896742467565,59.67783202740999,57.66010282194131,2.017729205468683,6.94621489708475,7.041868571835255,6.850561222334245,0.19130734950100958,43.505555119987264,44.757158105614764,42.253952134359764,2.5032059712549994,71.8568970419467,73.72352843796244,69.99026564593096,3.733262792031482,17.75420902996574,17.828487923052588,17.67993013687889,0.14855778617369708,1.3232801500344917,1.4053655349774745,1.241194765091509,0.16417076988596557,5.40895375281244,5.5576439745433515,5.26026353108153,0.29738044346182146,0.5839389845050837,0.6004267229353467,0.5674512460748209,0.03297547686052582,16.33881271062002,16.378860419437945,16.298765001802092,0.08009541763585304
G01,1,G01_ISY_P4,G01_ISY_P4_w003,ISY,P4,4,training_pool,2.0,100.0,5.57,100.0,483,583,1.0,0.09451638575363167,0.10844746684311876,0.08058530466414457,0.027862162178974192,0.20825465303872698,0.27857191862231645,0.13793738745513748,0.14063453116717897,0.22827850288520143,0.25271819062326595,0.20383881514713692,0.04887937547612903,0.4669832363945223,0.5493491794023734,0.3846172933866712,0.16473188601570216,11.0,13.0,9.0,4.0,10769.686987824492,13343.305861132609,8196.068114516376,5147.2377466162325,9.19971627325664,14.155833556597585,4.2435989899156965,9.912234566681889,52.707137057257405,69.1380968526244,36.27617726189041,32.86191959073399,2.900384314940589,3.1859921350216998,2.614776494859478,0.5712156401622219,21.261058762244783,22.439756647194923,20.082360877294644,2.357395769900279,62.19710008836469,81.70691427180643,42.687285904922966,39.01962836688346,10.302268332555357,11.55132280785738,9.053213857253333,2.4981089506040473,2.7200693092095913,3.37600420776992,2.0641344106492627,1.3118697971206572,10.162240444202059,10.471527987709266,9.852952900694852,0.6185750870144133,0.7346967690487358,0.7555898696441242,0.7138036684533473,0.04178620119077692,9.885327225948473,11.103265858606914,8.667388593290031,2.4358772653168828,0.36461852961879215,0.3791467281814298,0.35009033105615456,0.029056397125275246,0.03458160937533113,0.035303789491528605,0.033859429259133655,0.0014443602323949492,0.5154027549488257,0.5297003086998869,0.5011052011977645,0.028595107502122463,0.08442486179994813,0.08502637294640832,0.08382335065348794,0.0012030222929203804,1.0,1.0,1.0,0.0,23088.04615161565,23565.23706988688,22610.855233344417,954.3818365424631,-0.32458527992389175,-0.2758206144402289,-0.3733499454075546,0.09752933096732574,36.59750473298446,37.71740821348934,35.47760125247957,2.2398069610097693,1.1902170129355243,1.5239628191469987,0.8564712067240496,0.6674916124229491,28.53208953170682,28.651216350089257,28.412962713324383,0.238253636764874,63.80219658373956,64.69268016031262,62.9117130071665,1.780967153146122,15.1939396489722,15.350972956098541,15.036906341845858,0.3140666142526829,0.3117089425966266,0.3221843895108863,0.301233495682367,0.02095089382851928,4.374901692132243,4.431306723107384,4.318496661157101,0.11281006195028276,0.5105359082335301,0.5114922420655671,0.509579574401493,0.0019126676640740525,15.143271769590381,15.327061941902675,14.959481597278087,0.36758034462458866
G01,1,G01_ISY_P4,G01_ISY_P4_w004,ISY,P4,4,training_pool,2.0,100.0,5.57,100.0,533,633,1.0,0.5488452529974738,0.6918787622235827,0.4058117437713648,0.2860670184522179,0.05102811883503141,0.09133605135955611,0.010720186310506707,0.0806158650490494,0.2937182900663087,0.3922618181388585,0.19517476199375877,0.19708705614509975,0.1046306760412421,0.10948680096743256,0.09977455111505165,0.009712249852380908,1.0,1.0,1.0,0.0,3835.4021276987705,4878.776505201941,2792.0277501955993,2086.748755006342,2.3760502958997898,3.906944864044563,0.8451557277550164,3.061789136289547,21.64973856222951,21.994765676396558,21.304711448062463,0.6900542283340947,-1.675398710076576,-0.7606595651780249,-2.590137854975127,1.8294782897971023,14.292767826807378,15.66869671922581,12.916838934388947,2.7518577848368633,33.037931624306104,36.71772433527158,29.358138913340625,7.359585421930959,6.134394047136452,6.984823909879147,5.283964184393758,1.7008597254853886,-0.3456857220112508,0.4834696676431691,-1.1748411116656707,1.6583107793088399,3.9973074578846104,5.091260192769369,2.9033547229998518,2.187905469769517,0.5079663291414898,0.6118995128568688,0.4040331454261107,0.20786636743075815,5.857877872564006,6.486829036150426,5.228926708977586,1.2579023271728396,0.858503177872618,0.8649045968977661,0.8521017588474697,0.012802838050296361,0.0030084041475457917,0.0042250179046413915,0.0017917903904501914,0.0024332275141912,0.12675295382959867,0.1357113619766309,0.11779454568256642,0.01791681629406447,0.011478680420555014,0.012866329375653456,0.010091031465456573,0.0027752979101968826,1.0,1.0,1.0,0.0,47578.45149320623,49041.753848386594,46115.14913802586,2926.6047103607343,-0.39723849020988733,-0.37610129731056086,-0.4183756831092138,0.04227438579865295,44.34047380893363,45.060814209930335,43.620133407936926,1.440680801993409,-1.8154888942871463,-1.4386317523435188,-2.192346036230774,0.7537142838872553,40.60389049324557,40.91323831143336,40.29454267505779,0.6186956363755698,86.05150501026873,86.7818123288364,85.32119769170106,1.4606146371353361,21.80990546910205,22.145372845898667,21.474438092305434,0.6709347535932331,0.06731183217742592,0.07293617324910887,0.06168749110574297,0.011248682143365898,1.8749042648679424,1.9003860462763211,1.8494224834595636,0.05096356281675751,0.3052316153646551,0.3057451309926974,0.3047180997366128,0.0010270312560846095,21.730415035422322,22.098594461300358,21.362235609544285,0.7363588517560729
G01,1,G01_ISY_P4,G01_ISY_P4_w005,ISY,P4,4,training_pool,2.0,100.0,5.57,100.0,583,683,1.0,0.10148279598515897,0.16424142066824596,0.03872417130207199,0.12551724936617398,0.12470030692530287,0.15077688987584173,0.098623723974764,0.05215316590107773,0.3253718614774408,0.3708887415372019,0.2798549814176797,0.09103376011952219,0.44608625699040216,0.490135655046123,0.4020368589346813,0.08809879611144172,6.0,11.0,1.0,10.0,3259.706594076576,3696.173008023285,2823.2401801298674,872.9328278934177,7.399676385494632,12.531215530249245,2.2681372407400193,10.263078289509226,26.18232977052366,33.06095655936716,19.30370298168015,13.757253577687013,1.0291121814278892,1.2887568402811729,0.7694675225746057,0.5192893177065672,11.337786313147237,12.088259732684374,10.5873128936101,1.500946839074274,33.979021231260944,39.967958284291555,27.990084178230326,11.977874106061229,5.696516548802583,6.079615948415891,5.3134171491892745,0.7661987992266166,2.2543572025650445,3.1495508972877064,1.359163507842383,1.7903873894453235,9.119951858894519,9.349711941337485,8.890191776451552,0.4595201648859337,0.6846993301739268,0.7166022973964861,0.6527963629513674,0.06380593444511862,5.599428502733978,5.941450655089323,5.257406350378632,0.6840443047106906,0.30056548348660617,0.30948497178474577,0.2916459951884665,0.017838976596279255,0.04926830936389405,0.0511982695036733,0.04733834922411479,0.003859920279558511,0.3807800102881259,0.3867580857828112,0.3748019347934407,0.011956150989370473,0.2691018709956741,0.2700171140651951,0.26818662792615316,0.0018304861390419092,6.0,6.0,6.0,0.0,12485.457154491825,12850.93653356252,12119.977775421128,730.9587581413925,2.459243220531015,2.5019521279160992,2.416534313145931,0.0854178147701683,40.522543950765765,41.536974257362175,39.50811364416935,2.028860613192826,2.14558427824809,2.2596380557693387,2.0315305007268414,0.22810755504249736,23.688900712967,24.084212011178774,23.29358941475523,0.790622596423546,56.700858998008535,58.355666281242506,55.04605171477456,3.3096145664679426,11.172637095172501,11.336197128474135,11.009077061870867,0.32712006660326765,1.4474021950386944,1.4804901246352709,1.414314265442118,0.06617585919315294,6.100581230954202,6.162338763245392,6.038823698663012,0.1235150645823806,0.6210643293575431,0.6268040685091656,0.6153245902059206,0.011479478303245028,10.964360218581314,11.108708349423177,10.820012087739451,0.2886962616837252
G01,1,G01_ISY_P4,G01_ISY_P4_w006,ISY,P4,4,training_pool,2.0,100.0,5.57,100.0,633,733,1.0,0.29466010683747423,0.5389239603380761,0.05039625333687238,0.48852770700120374,0.1205430230476125,0.1820485577252466,0.05903748836997838,0.12301106935526823,0.1935021599069902,0.28824500604117975,0.09875931377280066,0.18948569226837908,0.38981694825683344,0.47720524170082573,0.3024286548128411,0.17477658688798464,5.5,10.0,1.0,9.0,10548.782267500348,10947.276870583319,10150.287664417376,796.989206165943,4.916077882002817,9.583259989820998,0.24889577418463604,9.334364215636363,42.4569245099265,52.5199942759446,32.393854743908406,20.12613953203619,1.3343184525257845,2.4763646755402324,0.19227222951133682,2.284092446028896,19.473314123422114,20.47179497251624,18.474833274327988,1.996961698188251,55.26786513953536,61.294674278993085,49.24105600007764,12.053618278915444,10.26889356500168,10.46292352575671,10.074863604246648,0.3880599215100613,1.650266762077958,2.756581871455413,0.5439516527005034,2.2126302187549096,7.78846996908646,9.950411397308072,5.6265285408648475,4.323882856443224,0.6320133095840046,0.7086499641541301,0.5553766550138792,0.15327330914025084,10.119338062028307,10.165647382216724,10.07302874183989,0.0926186403768341,0.4991766695034636,0.5183464908504468,0.4800068481564805,0.038339642693966336,0.07259029073781252,0.08352610896955696,0.061654472506068085,0.02187163646348888,0.28000331381325017,0.2886254297372069,0.2713811978892934,0.017244231847913516,0.14652179962385764,0.16373920979936396,0.12930438944835132,0.03443482035101264,1.0,1.0,1.0,0.0,15420.672768258595,16360.096737922473,14481.24879859472,1878.847939327754,0.7188439391879096,0.8704148296422298,0.5672730487335893,0.3031417809086405,39.23607735430748,40.82924907281292,37.64290563580204,3.1863434370108834,-2.7466536036856657,-2.4111794165077445,-3.082127790863587,0.6709483743558424,24.638375758415002,26.58909983016819,22.687651686661813,3.9014481435063786,70.82649955946565,70.92249066765153,70.73050845127975,0.19198221637178392,12.412232713768763,12.790659380158035,12.03380604737949,0.7568533327785438,-0.26755485822890906,-0.03764695431338931,-0.49746276214442886,0.45981580783103954,4.880296082178912,5.2137146948911175,4.546877469466706,0.6668372254244117,0.5091502208030826,0.520944060797157,0.4973563808090081,0.023587679988148924,12.10176590238978,12.413760737987948,11.78977106679161,0.6239896711963375
