run_id,group,bike,p_number,pressure_bar,acc_band_0p5_3_power_mean,acc_band_0p5_3_power_max,acc_band_0p5_3_power_min,acc_band_0p5_3_power_absdiff,acc_band_15_30_power_mean,acc_band_15_30_power_max,acc_band_15_30_power_min,acc_band_15_30_power_absdiff,acc_band_3_8_power_mean,acc_band_3_8_power_max,acc_band_3_8_power_min,acc_band_3_8_power_absdiff,acc_band_8_15_power_mean,acc_band_8_15_power_max,acc_band_8_15_power_min,acc_band_8_15_power_absdiff,acc_dom_freq_mean,acc_dom_freq_max,acc_dom_freq_min,acc_dom_freq_absdiff,acc_energy_per_s_mean,acc_energy_per_s_max,acc_energy_per_s_min,acc_energy_per_s_absdiff,acc_kurtosis_mean,acc_kurtosis_max,acc_kurtosis_min,acc_kurtosis_absdiff,acc_max_abs_mean,acc_max_abs_max,acc_max_abs_min,acc_max_abs_absdiff,acc_mean_mean,acc_mean_max,acc_mean_min,acc_mean_absdiff,acc_p95_abs_mean,acc_p95_abs_max,acc_p95_abs_min,acc_p95_abs_absdiff,acc_ptp_mean,acc_ptp_max,acc_ptp_min,acc_ptp_absdiff,acc_rms_mean,acc_rms_max,acc_rms_min,acc_rms_absdiff,acc_skew_mean,acc_skew_max,acc_skew_min,acc_skew_absdiff,acc_spectral_centroid_mean,acc_spectral_centroid_max,acc_spectral_centroid_min,acc_spectral_centroid_absdiff,acc_spectral_entropy_mean,acc_spectral_entropy_max,acc_spectral_entropy_min,acc_spectral_entropy_absdiff,acc_std_mean,acc_std_max,acc_std_min,acc_std_absdiff,gyro_band_0p5_3_power_mean,gyro_band_0p5_3_power_max,gyro_band_0p5_3_power_min,gyro_band_0p5_3_power_absdiff,gyro_band_15_30_power_mean,gyro_band_15_30_power_max,gyro_band_15_30_power_min,gyro_band_15_30_power_absdiff,gyro_band_3_8_power_mean,gyro_band_3_8_power_max,gyro_band_3_8_power_min,gyro_band_3_8_power_absdiff,gyro_band_8_15_power_mean,gyro_band_8_15_power_max,gyro_band_8_15_power_min,gyro_band_8_15_power_absdiff,gyro_dom_freq_mean,gyro_dom_freq_max,gyro_dom_freq_min,gyro_dom_freq_absdiff,gyro_energy_per_s_mean,gyro_energy_per_s_max,gyro_energy_per_s_min,gyro_energy_per_s_absdiff,gyro_kurtosis_mean,gyro_kurtosis_max,gyro_kurtosis_min,gyro_kurtosis_absdiff,gyro_max_abs_mean,gyro_max_abs_max,gyro_max_abs_min,gyro_max_abs_absdiff,gyro_mean_mean,gyro_mean_max,gyro_mean_min,gyro_mean_absdiff,gyro_p95_abs_mean,gyro_p95_abs_max,gyro_p95_abs_min,gyro_p95_abs_absdiff,gyro_ptp_mean,gyro_ptp_max,gyro_ptp_min,gyro_ptp_absdiff,gyro_rms_mean,gyro_rms_max,gyro_rms_min,gyro_rms_absdiff,gyro_skew_mean,gyro_skew_max,gyro_skew_min,gyro_skew_absdiff,gyro_spectral_centroid_mean,gyro_spectral_centroid_max,gyro_spectral_centroid_min,gyro_spectral_centroid_absdiff,gyro_spectral_entropy_mean,gyro_spectral_entropy_max,gyro_spectral_entropy_min,gyro_spectral_entropy_absdiff,gyro_std_mean,gyro_std_max,gyro_std_min,gyro_std_absdiff,bike_FAT,bike_ISY,bike_MTB,rider_weight_kg
G01_MTB_P3,G01,MTB,P3,3.0,0.0976503322419831,0.134642195284836,0.05617135752459275,0.07077624004582944,0.33858600873714717,0.38388727916596316,0.31678303058243884,0.07354026963169974,0.2836758449896924,0.30618169959811403,0.2566369868761871,0.06924136894524094,0.26252133627365837,0.304246732993541,0.21097095746811761,0.05438691217040765,5.25,5.5,4.0,2.5,5542.4187735783435,8949.272129501627,2163.2502140276,6824.794723198056,7.474916573389744,9.446458641874024,4.595093401620717,4.456516141127013,31.010917340926287,42.25671508920719,19.76511959264538,22.659802649772537,0.6129208997804272,0.7885916630562015,0.27402324064545724,0.6920973289505912,11.579447657715642,15.018501204735134,8.708669988355558,6.878107094038983,43.344731045118436,57.11819185877387,28.44380574048678,27.546921627310873,6.775811110581464,9.021400784314423,4.584989295506853,4.670462197930784,1.8616844598738302,2.383021000297779,1.3938553355945968,0.9527378027554791,11.715589622236424,12.619234362543715,11.090141546809889,1.0638592850472657,0.7705658738686602,0.7837816330854017,0.7410150473388459,0.04595572109069445,6.732405560191328,8.98412268880303,4.539110639232107,4.628540283222238,0.3205151394162774,0.37092864903938605,0.236094814609618,0.12049964162125355,0.07884295153805729,0.09317442605786169,0.06422830004878655,0.0196506207533871,0.3835117683741845,0.45747490372951605,0.35287591763554454,0.0710727988139479,0.16352736727457695,0.18891539846863936,0.13553481509394522,0.024064588512614248,2.5,3.5,1.0,2.0,15404.702790549,25295.342247677232,5975.940595611363,19781.27891425647,1.616963176764514,2.2971218213995734,0.5116758494786318,1.6311980488921693,40.421137015372,57.55366819533755,24.648773433578953,34.26506235993112,2.6180293813911764,3.7684102692243298,0.5637628191642404,2.710496770583576,23.940943545612008,31.841570250514614,17.17428025723861,16.365455057762382,55.113280616964246,77.25494628348726,35.063108785038025,34.85344991497191,11.386523162512553,15.455731071663568,7.677399301376504,8.138415818302025,1.1975267801249245,1.4834389341516845,0.6772102422605226,0.9652974510202332,5.914013135254112,6.272571185189367,5.367450545232582,0.6565777019470111,0.6070678851165972,0.6285558235228088,0.5651524785595613,0.037703082150980255,11.077733817295076,15.225986493445694,7.31485826660122,7.568995395804485,0.0,0.0,1.0,100.0
G01_MTB_P4,G01,MTB,P4,1.0,0.0975103689007263,0.1510704729917197,0.0636608216594195,0.0995985821153739,0.2920670924961128,0.3403019138213201,0.2438322711709055,0.0815856592403754,0.2945220752446873,0.3243464883223388,0.2698636544100932,0.0544828339122456,0.3102160510496269,0.3213266704576694,0.2731356398991629,0.0424032700503063,5.5,6.0,1.0,4.0,5021.85758523479,8503.983200609184,2115.72171891838,6934.487334329857,6.430392831077607,9.4705462077773,4.839036828066224,6.080306753399386,35.45773695294566,48.31455568303434,20.997615506467444,25.713637460177367,0.8658001452868098,1.746212059624798,0.2246081559259108,1.4930913174233893,12.043587923388012,14.569993459014029,8.58331188156276,6.255750217125394,46.33221806388285,59.90950152137165,30.97485257677279,27.27145334082092,6.7174641946823686,9.221704398108402,4.599697510617823,4.775700302760908,1.819227785007509,2.500694221775301,1.0141312173654151,1.6906416825333863,11.578492152466309,12.111762507762878,10.897249197633007,1.2367011982308398,0.7618605982585428,0.7858919066070882,0.7456705872228697,0.0323800220713461,6.7103931897338045,9.054240281465558,4.590771963326615,4.614885649363729,0.2415604953927796,0.346418678044348,0.2070653857235963,0.2038155115908987,0.0768960274415503,0.0849848801835485,0.0570028655696532,0.0161777054839963,0.4090679718987265,0.4962373038199086,0.325024769569156,0.0622680047454797,0.188577934614222,0.2590621228649684,0.1140472483295649,0.0789280600428591,2.0,3.0,1.0,2.0,24202.79479139651,40841.27494358699,8958.986786398713,33276.96030438096,1.0843981225370414,2.334434112953101,0.248886397256157,0.5783028817962563,45.56492118108678,63.562439034806,28.56204065157,35.99503570743843,2.1477632535645714,3.7197872536497782,1.010243760892371,3.144048000170414,32.36857833786819,42.33359345971432,17.763590377591203,22.404514897679206,70.03687342289427,94.28315126447234,43.069672125317865,53.93440259515283,14.453265606046006,20.20922436502376,9.465192436711844,10.73398082333454,1.163911146104742,1.5834402845092326,0.6579578982686858,0.4778381570162194,6.257200295829943,6.336493342635204,5.873087340162795,0.8430289432049474,0.6039738670500784,0.6172959651789037,0.5898016037012581,0.0262700108601129,14.24957777139212,19.68086753617196,9.087297502968172,10.477444671496324,0.0,0.0,1.0,100.0
G02_FAT_P1,G02,FAT,P1,0.4,0.2439243052805838,0.3101806292601959,0.190408816518607,0.1197718127415889,0.2004095287966127,0.2143858609883555,0.1852549282403715,0.043271946366913,0.2698065817375479,0.2747774283573859,0.2555324087819021,0.0131421144074757,0.3252231395628984,0.3728966773899836,0.2620991790425614,0.0635513949293399,2.0,3.0,1.0,0.0,6902.91156385382,10010.445587273778,5099.39702609534,5509.150651742357,7.153964952513531,8.67237379723376,3.133852008359342,3.770332792113006,46.504191021459405,55.17929726486561,33.47865547270635,20.331577490043728,1.366601668749743,1.88430860621326,0.8369895890062328,0.8928517808771311,14.448785598148335,16.79586680973985,13.194762002299289,4.796149256744641,56.73440882633267,71.42599436169229,40.773819034771314,23.209861992411405,8.082942491372906,10.005221430470082,7.141006249888975,3.1494267686964683,2.171159572551752,2.6355899499970774,1.365735490197582,0.8339339148303548,8.785490858428268,9.479002911485525,8.11313492166547,1.0115499600426867,0.7123381538365312,0.7442336473297316,0.6779011735014979,0.0595514504075442,7.834948735290331,9.718675074714335,6.765176320627644,3.295722275367142,0.2798826661167891,0.3289894279138257,0.1961696929540002,0.1757804860030719,0.1664512635864683,0.2341215518202079,0.0952226474733014,0.0812596923908813,0.3683805717837751,0.450065927058505,0.3368194574688463,0.0638103042240864,0.1642203430711289,0.2012072210666238,0.1362548917265655,0.0518909408384638,2.5,4.0,1.0,0.0,25895.491882182843,28621.812896641582,23409.421713591524,6893.463171910955,0.6175384821435801,1.5114476195079822,-0.1154782269260796,1.389869881632606,48.55443816718655,50.52366202587063,42.62359639739889,7.198639826945602,3.470358269417459,4.669605566418912,2.271110972416007,1.1708892573531684,31.818907378789437,34.98583182017525,31.625851320669454,5.120734794776752,68.41386205003147,70.42217291266016,64.24897456595,7.785780610373649,15.889409677645322,16.917982414177402,15.300137814278512,2.117947353380597,0.6855276883265975,0.8467130193794015,0.5617490630172604,0.4710198569269885,7.588407440843929,8.423189167022866,6.347423195498613,1.7759109409518825,0.6100902355910707,0.6443414663928388,0.5957492131759117,0.0884635495117304,15.887457775269963,16.264136150499677,14.570140733362347,1.6855515218246389,1.0,0.0,0.0,63.0
G02_FAT_P2,G02,FAT,P2,0.8,0.2323537707999212,0.2932498318106477,0.1663075848344588,0.1008120457087351,0.238553699253924,0.2776900723343918,0.1949702191820209,0.04896152753498,0.243930783066288,0.2759549912285416,0.2239183528856316,0.0595256747392329,0.2787658498639104,0.3169617727179264,0.2612088875745559,0.0912640079777231,2.0,3.0,1.0,0.0,9375.447389336055,12207.581790941764,6543.312987730346,5300.381234647722,5.962129707362367,8.789037105122667,3.288510114311256,5.9304108869787004,46.401279299644905,56.73389533086701,36.0686632684228,20.66523206244422,1.3742525327828574,2.076276432427184,0.9868720647970416,0.5812093835628982,16.05001909240421,16.722641686880173,13.133393569340928,4.072992306207492,61.08563740526824,69.77438064397033,46.514902654046296,24.565749080725745,9.568933661403518,11.04879259962,8.089074723187037,2.913054851348198,2.024887881621467,2.6296110782495727,1.6563526680945042,1.0565678937526606,9.62733680554708,10.689334642335591,8.385332692395671,1.3873025879094882,0.7207070398425529,0.7474623663446806,0.6972689622904338,0.049096403510355,9.383927376009026,10.787968085201353,7.979886666816704,2.8080814183846474,0.3361550173428264,0.4055273306805495,0.2034745917154659,0.1577147692016923,0.0821237779572544,0.1258520873495656,0.0388868869754184,0.0874566187846223,0.4179315063734957,0.5442448681262901,0.3316865096652501,0.1771325242412948,0.1269400313947216,0.1681555509799802,0.0971302652182404,0.0725174699703422,2.0,3.0,1.0,1.0,25832.86527606881,34043.15068910323,16561.2113044831,17918.64159078488,1.8164939181118676,2.00309799548652,0.9043982578870602,1.2733869972242888,57.71530280889972,68.4159138106482,44.04799721674633,25.494714377237173,2.956793630367041,3.190679460304444,2.6438549227955765,1.7884024195717667,35.35891006319195,41.964457113178085,28.38864684005612,12.524715932826927,78.54977034983696,98.94834347282602,59.40620398643088,41.18477829854443,15.965328027202522,18.45078607786217,12.869036989799625,4.661814591395004,1.2745078160511596,1.3210584343754928,1.0142631382462224,0.5123276976558331,6.156657836930686,6.733174958994988,4.844964874476525,2.721223876950541,0.6009822375114633,0.6690644311881105,0.5329000438348162,0.1361643873532944,15.914748343682255,17.740373041347436,12.456381050219782,4.479638616015418,1.0,0.0,0.0,63.0
G02_FAT_P3,G02,FAT,P3,0.8,0.3036885174467988,0.32444855832191233,0.21955301343177785,0.06794889656525954,0.1956538685494903,0.2229964965751173,0.1848254984675432,0.0468107000001343,0.2307867628973175,0.2579419445691221,0.18721329949607757,0.027391257967506848,0.30088646419501486,0.3326960970988653,0.25864070124069094,0.06174151180515475,1.0,1.0,1.0,0.0,6150.1486839284335,8087.898886516624,4152.888817806399,3875.5004051763817,5.586865580856081,9.165660249214168,2.661113867638385,3.304471494475709,40.630191056430206,51.01323739422544,30.24714471863499,20.76609267559045,0.469352714390892,0.740973039564123,0.029782409382762047,0.870879292114322,12.64449466513231,14.496451686890058,10.099615256397627,4.340999830527831,56.53844821512153,69.06337388899739,43.44485436292746,22.154474575637387,7.717941240499511,8.981229797169963,6.444039684177486,2.5265771133409034,1.4618142978232451,2.4379344040673985,0.8905339829347552,1.0237672017995911,8.747572678411967,9.064018089433022,8.679869102345759,0.7275465221157269,0.7129675047291095,0.7306364932749702,0.7038999355331521,0.025749642968245,7.682345978775082,8.92681638851975,6.353957817239181,2.4889408194893337,0.3346673329469142,0.42359789609088105,0.2931441104087826,0.06531786286505906,0.1329939077865761,0.2292835177141072,0.0315136458605593,0.18538837768237632,0.3641256111341571,0.48973462919675764,0.24521623324848107,0.14054217945440226,0.1428563307039209,0.19175277522886225,0.0799085215544359,0.08134094771713746,2.75,3.5,1.5,0.0,21639.118707761685,26906.870975783342,12142.899484321873,12448.307292957837,1.714210679208384,2.323687095125279,0.07759052212957959,1.529782767856012,48.152630787966984,57.56347163414346,34.80813809611189,19.409237153619195,1.991666901888542,3.1171194547463985,1.0926166716569274,2.4478283283331645,27.151593299302448,30.011129876326528,23.75394376886273,4.419383388597254,70.25311570030019,87.55889246044109,53.62734755656527,31.143745474984513,14.417256002393236,16.402849499616295,11.019482117581077,4.084691895082796,1.0448677216898123,1.383829206380655,0.5439081700839343,0.5982305335197822,6.691298612616521,8.4536124364199,5.006144951795123,2.849088725632103,0.6265831602771887,0.6820558604102502,0.5749545837487763,0.09034946624920046,14.257264170183259,16.134982656539588,10.853742692861168,4.394390087087089,1.0,0.0,0.0,106.0
G02_FAT_P4,G02,FAT,P4,0.6,0.2266717690763257,0.2449940386834082,0.19060626248510665,0.07007851512997,0.1590671797049517,0.18152964277484004,0.1402575055176014,0.028668096822786048,0.23549497413659384,0.2653569101455643,0.2067189190519092,0.053739478561679,0.36222590840273283,0.37724227890381196,0.3338582064956852,0.04558722422569305,2.25,2.5,1.5,0.0,6043.439609277423,8107.627248137727,3605.326300191762,4061.6837881310253,7.5977046774930725,9.370560810537821,4.986360701405387,3.7528854978146375,34.33916887865492,43.97477045789997,24.70356729940986,18.73574551033269,0.551811562610725,0.7016594881523461,0.410356193767475,0.775538235346236,12.153875079104573,13.46110597704661,10.325504128928483,3.5461343659884497,48.67414129283321,61.8766759409793,35.08078348822423,22.168954968879376,7.635244162206353,8.99908877406121,6.002855463069212,2.638969795686609,1.9189721243598958,2.245810540217347,1.665955663629897,0.7505265272029651,8.880738358519046,9.206609019760698,8.617433859425155,0.43822412739458527,0.7125673432812495,0.7325824782916325,0.6908296738111459,0.0354491723061671,7.474493029401537,8.836792552281501,5.935790719053313,2.580564162209747,0.349912961813922,0.47425245003470917,0.23268565700495394,0.11079543841044055,0.10078479272704105,0.15466831509049556,0.038922856086318,0.1118808948016494,0.3738922736106963,0.5047609588272898,0.3080816144860975,0.17840468401169124,0.12937695327750348,0.1524548910338493,0.10726731839186146,0.05784788772889014,2.5,4.0,1.0,2.0,16162.399612067115,19016.49247451897,12352.217404709932,7420.710465410086,0.25803773333308333,0.6749806022954259,-0.0878071820063555,1.3023387819481886,38.570349305665744,40.005511942308146,33.72903157921653,5.745817151327737,1.2205898337082215,1.4421757816192988,0.49952243510090255,1.743043315914976,25.452303662807463,27.978488833107065,23.034661755452476,5.651748203921446,60.86206326246861,63.5700967012243,51.225146449177586,12.81200725255668,12.516558846029428,13.735906950539647,11.08637528146248,3.1924164081786595,0.6856635885311408,0.982756269511562,0.35142857456688087,0.6063481080487503,6.205794235850767,7.254140717725486,5.3280410989848415,2.013204453039543,0.6003415823527934,0.6614203007160397,0.5375879584091523,0.13784735099516976,12.167258611107513,13.59660311993212,10.896740457114749,3.358286557107176,1.0,0.0,0.0,106.0
G02_ISY_P1,G02,ISY,P1,1.0,0.1824431080967439,0.222336803523437,0.1085273638483238,0.0847754624555765,0.0886076117090113,0.1072623247763166,0.065475910456033,0.0261178737579352,0.3934873966064417,0.4123122800131699,0.3508750038277212,0.0476872987425031,0.3387158785079766,0.3798456945464179,0.3016644733110643,0.0820190302989462,3.0,4.0,3.0,1.0,3585.671939794111,4772.711921174378,2345.45361379882,2374.0799627605347,3.907395089877626,5.752285911780083,2.1595365227456247,3.5927493890344584,21.689797480177397,27.103588156586,17.279126363069395,15.081725388374611,0.9489252600919124,1.136305287581655,0.6649713972569338,0.5038617877821755,11.488534504922924,13.0284429025156,8.96823533184531,2.3894113922890963,30.983160785462704,37.770625219623184,24.645389173776373,16.08867571361192,5.903032360685508,6.908481686430368,4.842988347909603,2.010898651489721,1.528848735142568,1.9260271977953385,1.229332910933625,0.6390160817988608,7.327275501945678,7.956013690764374,6.697930998248214,0.8160755919905709,0.6422651325678175,0.674234553006122,0.6169987360131256,0.0320944109405579,5.852935573527585,6.8152678144400936,4.792570812358696,1.9246644818250165,0.4255603352222622,0.4827093005449968,0.3736048233217212,0.0553452599723485,0.0354573395821893,0.0428386842515572,0.0271771782352881,0.0061165464825496,0.3840440490848342,0.3871687469683852,0.3351629088373328,0.0323273861984305,0.1155145268534681,0.1233246816528629,0.1077043720540733,0.0100465514933388,1.0,1.0,1.0,0.0,17357.82940827791,17852.530508532836,16863.128308022988,956.2962981654468,0.98953213980592,1.2485484369463586,0.758220882245408,0.4410419224843656,45.03865530266653,45.74225953089677,43.44025103819881,1.868558691020901,2.2082867832791773,2.651428352106356,1.765145214451998,0.6259431592705198,29.127425005622907,29.648743888779816,28.606106122466,1.5032147140988528,56.42542333714666,58.95755301145248,54.55564449674171,2.997274598834881,13.173573518899904,13.36133620134335,12.985810836456457,0.4110520786770628,1.233501621662223,1.3699338053350154,1.0521370215462302,0.1002873747801091,4.660161250403478,4.876745809247781,4.443576691559176,0.2595271130797565,0.5655186665116554,0.5687155211113245,0.5606529305983665,0.0138129102262412,12.97823709570034,13.24422770331383,12.71224648808685,0.4120823003182803,0.0,1.0,0.0,63.0
G02_ISY_P2,G02,ISY,P2,3.0,0.1701618585151354,0.2578566599049137,0.07621330652416175,0.12453578382960875,0.21229502801828914,0.23568243328312827,0.19143035477602524,0.0405568007709995,0.21865878259878896,0.26274792565177196,0.1983448701762262,0.04820825830666285,0.35248183232921615,0.3923382026912138,0.3361633290739958,0.0511380745098257,2.25,3.5,1.0,1.0,11193.876320705647,13062.17294349475,7706.560559981694,3802.693073571678,8.22931999058674,12.421801909397875,3.3523777313846823,8.14904063275711,49.7476885207285,61.42650058455584,38.13210122969885,21.075093392156163,2.1517178286840974,2.323045230567381,1.7888388187189843,0.37663528803068247,18.774497920689647,20.828321188999645,17.648266326332745,4.6550780942466465,60.64130596488527,71.07939359253211,50.837727901200466,20.557215103309424,10.420409969680783,11.420825764853074,8.77239898870134,1.8498634415116224,2.507095223116532,3.0916335501492354,1.7541090104976895,1.2544177765849318,10.219355961919309,11.198719998185082,9.555464056492223,1.2120185044849974,0.7007363156621387,0.7469264368210744,0.6676601599205985,0.06960599764879674,10.1486548900407,11.11562220891666,8.524845330076818,1.6422932845612395,0.2212569424484413,0.2553588574997218,0.16957885578796675,0.052760247520996,0.057375807808086654,0.0622810929426039,0.0536346552728256,0.01378072105149435,0.5698371152926398,0.5802179963776782,0.5616543638211681,0.0489015329948374,0.13332271300375464,0.13997023080392015,0.12667519520358914,0.014278158158374351,3.25,4.0,3.0,0.0,18173.200757002218,19024.659774673222,16501.812621298377,1998.613588112782,2.0394785408133815,2.1444144719389366,1.9345426096878273,0.8930265419892918,46.745351851115444,48.696439578857756,45.48573784742685,2.4146890091848174,3.430072839589865,4.034434312122185,2.5683687538787883,0.8411137260450585,28.97998182796718,31.693803738666887,27.022493436249768,3.2500346142080643,66.39328582025298,66.9635304433068,65.16924550700007,3.0377859581227256,13.471423325154374,13.786289406918899,12.84587829491674,0.8372460127689312,1.4641818836207716,1.5288130343732604,1.399550732868283,0.23451288055069414,5.819696906861033,5.950478079608091,5.601242033625661,0.24255252971071334,0.55872910455001,0.5644480569644426,0.5530101521355775,0.0102529398140429,12.87842804501438,13.208615306667657,12.546928411438815,0.7430173425813766,0.0,1.0,0.0,63.0
G02_ISY_P3,G02,ISY,P3,3.0,0.12027128780347604,0.14995317867090313,0.07233219496183654,0.04821265880383965,0.22963327804088624,0.2802793281039057,0.17106985909490205,0.10543145059436154,0.24320813782161205,0.2685649461114748,0.2175279764688548,0.0285260831717837,0.3720952796485538,0.4108070267079543,0.34004676743765927,0.07279069699385445,9.75,12.0,6.5,1.5,11043.30870784654,14810.840588402327,7349.758557566402,5866.716909869385,6.514971009190158,11.00311572021118,2.6783234543079892,8.62141082195334,49.91541181591434,68.11896209443933,31.448461993384427,34.86909803563264,1.1800501128771719,1.6484242342005153,0.4634691972782822,1.382599462626416,18.893759540283806,19.997993751512226,17.788124573914146,2.30322028695805,63.373018018014356,82.80382024656306,47.004283644420454,38.27506519476361,10.344647768465677,12.168968435476007,8.566489678032333,2.8890777378156063,1.8738488656735948,2.805765338997522,1.1255990124051893,1.605296930883501,10.613844867170126,11.348007144689266,9.884433369737021,0.9088769725363166,0.7240594644621954,0.7620145688957844,0.6865735115828929,0.06534690382161246,10.109817395112746,11.943084551832015,8.3250098218506,2.899964466141985,0.3852091398665686,0.40686439145394154,0.3760354612615843,0.0187095600662682,0.053209708787677196,0.059961230264897206,0.04841981836935205,0.01026525089670365,0.3713598082897292,0.38054471964008096,0.36217489693937743,0.0210815108578468,0.14716951627203573,0.15554645991271776,0.13879257263135375,0.0126133367427826,2.0,2.0,2.0,0.0,23216.63783003619,24458.331668903687,21974.943991168693,1966.426734238853,0.8802230022896771,1.1738551926299539,0.40291805430045735,0.5080470898926188,53.96438420460406,55.03676993909268,51.7149069052233,2.9632806361805866,3.6116201986810705,4.120819863803457,2.8685500168422284,0.9242568252542137,29.20367124451467,32.3287952410992,26.936973125021005,2.9055743845234687,66.95682152547516,67.82680242335191,64.77347942526094,2.527092984267586,15.22601480794376,15.628119560052598,14.82391005583492,0.6707417042608723,1.0288460333523535,1.1438348737394266,0.8818265710532918,0.19936057944056815,5.433660410614657,5.559188748728327,5.308132072500986,0.2158640072578732,0.5668304325810269,0.5729857792724867,0.5606750858895673,0.0126676665639282,14.600944953289188,14.678596465831093,14.523293440747283,0.4761142490347785,0.0,1.0,0.0,106.0
G02_ISY_P4,G02,ISY,P4,2.0,0.1556623400193842,0.234151282710865,0.0637018185420008,0.1066954975226359,0.1504156818966602,0.1630792115641154,0.1337764767878069,0.0315317662507648,0.2535854190900001,0.3000745433910355,0.2155523260451789,0.036135967452402,0.4454801086426517,0.4999256928939101,0.392231051664925,0.1005638816958943,5.5,10.0,1.0,1.0,7754.543007944735,10547.601746379116,4961.484269510354,4825.056165922307,7.621180080011092,12.642372476051934,3.769405325891428,8.514710770813345,41.28930079033986,54.15838576225804,28.42021581842168,25.738169943836365,0.8673512877511887,1.602778957412583,0.5885996176686406,0.4603009286341524,17.523218153682567,19.5253790938459,14.708725920835136,4.004321880326662,53.773978935448575,66.45479090859378,36.58812177705049,26.25394477688335,8.656966100259815,10.270151774136114,7.043780426383516,2.649458494879201,2.406029285619458,3.17290396335251,1.680234223184779,1.317309461110433,8.730826753138722,9.773458973566436,8.366378237866659,0.7288970305441271,0.6972226577197611,0.7142933697023514,0.6653381103484295,0.0461172993690478,8.366005713222847,9.988870576382832,6.743140850062862,2.668685771363978,0.3921406570255066,0.4367098135925712,0.3447303297011468,0.0462314217976586,0.0438620924535588,0.0458882697102891,0.0418359151968285,0.0046747761328889,0.3633116678808455,0.3917544462608096,0.3577847141180119,0.0308239415191564,0.1194097928963413,0.1242202109917512,0.1193167018649733,0.0119076268824023,1.0,1.0,1.0,0.0,16864.057797468853,17600.277864520005,16127.837730417705,478.6694332553948,0.8224507123712574,0.8895934822408305,0.7562324751891065,0.134285539739146,40.54791082750022,40.97766219198712,40.11815946301331,0.582027675621454,1.7865246505051584,2.007753760296462,1.565295540713855,0.4490784423751566,26.4390877749073,27.14532854209393,25.732847007720665,1.1253022763948408,56.82875471077571,57.22830241191879,56.42920700963263,1.0522509412189294,12.98307314522301,13.266603885139558,12.69954240530646,0.2426103998968241,1.097740197735085,1.1198681790292546,1.0431124536661027,0.0634027749434205,5.217007028636704,5.355374303001518,5.0289439063779495,0.2153482591541013,0.5766723723008262,0.5864175441335524,0.5669272004681,0.0194903436654524,12.741016281534158,12.91456633230013,12.567466230768188,0.2448456763485147,0.0,1.0,0.0,106.0
G02_MTB_P1,G02,MTB,P1,2.0,0.260852053564098,0.32038905662120387,0.1014093925360799,0.14413921190393755,0.3059836717420537,0.37078552064009485,0.2669664853276849,0.1000515136423966,0.232439568938608,0.29064637350688083,0.20192621415906453,0.0634523233043863,0.196989212164565,0.23510657039686408,0.14407348244475576,0.0721578291169078,2.5,3.5,1.0,0.0,8068.447604105082,13156.846000941505,3705.164802726224,10033.254720060682,9.010388228090303,12.530736884585627,2.5293608968700223,4.722839955678151,43.31453436428056,54.048899726091214,32.28844552747944,21.041820511353926,0.5457493128391855,0.8245022408808222,0.38397835041769596,0.8320263285097579,14.753703003722833,20.03843221371981,8.486053977941404,10.380366785423192,54.11437723383894,66.90973969937096,41.319014768306914,31.13288883526128,8.508573556037604,11.467004334921853,6.065084084751884,5.324556083859706,2.1937824739215954,3.0674901433375035,0.9388471952724715,1.1319585220391695,10.133824258616002,12.33871144545315,9.626551933450362,1.611029051429953,0.7282344125096194,0.7889042889877413,0.7025302885012514,0.0512303206576081,8.29466668325528,10.809880395724726,6.026181797713889,5.036499133437857,0.3862701230108039,0.4674713436903013,0.31981502728420796,0.052572072385148605,0.1348079367444442,0.1726299344787613,0.06837582768830815,0.0855346321607715,0.29398160272019663,0.32922114414994896,0.2426833472095708,0.05379032925288115,0.200062401790732,0.23536358166686505,0.16476122191459905,0.0520193556324181,1.25,1.5,1.0,0.5,24496.623690229644,37920.46895403619,12588.617056676449,24387.42544467724,3.0936098879170215,5.637399079507688,0.6919015085896909,5.232386524285451,59.81832673168849,81.67294301110087,35.34907582822583,54.436152950434646,2.3169455284264835,3.927772010523767,1.038029846650495,2.4537745459383844,26.24065927198277,32.08579053417343,20.395528009792123,13.601604456829659,83.52605901187792,110.5539801653153,51.411713166236204,57.63756556452897,14.9941716504098,19.46795132489976,11.21013286425336,8.264186315282586,1.1355496955789808,1.8034011006490247,0.6554915511088889,1.1534600813681017,6.806203422191647,7.9572918558924535,5.587604060466852,1.8371963287191273,0.619855874513388,0.6687143810413343,0.5598594814620919,0.07224824616743585,14.600016632902978,18.818749992174197,10.689004006287512,7.946229370930682,0.0,0.0,1.0,63.0
